VITORIA-GASTEIZ;
2023;;Acer;Aesculus;Alnus;Artemisia;Betula;Buxus;Carex;Castanea;Casuarina;Cedrus;Cistaceae;Compositae (otras);Corylus;Cupress/Taxaceae;Cyperus;Chenopo/Amarant;Equium;Ericaceae;Eucalyptus;Fraxinus;Gleditsia;Juglans;Juncaceae;Labiateae;Ligustrum;Mercurialis;Mimosa;Morus;No identificados;Olea;Palmaceae;Pinus;Plantago;Platanus;Poaceae;Populus;Quercus;Rosacea;Rumex;Salix;Sophora;Taraxacum;Tilia;Typha;Ulmus;Umbelliferae;Urticaceae;TOTAL;Alternaria;
3  Abr.;;1;0;0;0;4;;1;0;;0;;0;1;3;;0;;0;0;3;;0;;;0;0;0;;7;0;;5;1;325;3;5;34;0;5;0;;0;0;;0;0;1;399;1;
4  Abr.;;1;0;0;0;11;;0;0;;0;;0;0;20;;0;;0;0;4;;0;;;0;0;0;;8;0;;16;1;300;1;3;46;0;1;2;;0;0;;1;0;0;415;1;
5  Abr.;;2;0;0;0;20;;2;0;;0;;0;0;9;;0;;1;0;4;;0;;;0;1;0;;11;1;;3;1;402;3;4;31;0;1;1;;0;0;;1;0;1;499;0;
6  Abr.;;0;0;0;0;24;;0;0;;0;;0;0;45;;0;;0;1;7;;1;;;0;0;0;;3;0;;5;2;470;3;2;55;0;2;1;;0;0;;0;0;0;621;1;
7  Abr.;;2;0;0;0;45;;1;0;;0;;0;0;49;;1;;0;0;14;;1;;;0;1;0;;37;0;;3;1;340;3;3;42;0;0;2;;0;0;;0;0;1;546;1;
8  Abr.;;2;0;1;0;123;;0;0;;0;;0;0;57;;0;;1;0;5;;0;;;0;0;0;;20;0;;5;3;577;2;1;85;0;3;1;;1;0;;0;0;4;891;2;
9  Abr.;;3;0;0;0;139;;2;0;;0;;1;0;116;;0;;1;0;16;;1;;;0;0;0;;35;1;;14;3;383;3;2;109;0;1;4;;0;0;;1;0;15;850;2;
10 Abri.;;0;0;0;0;91;;1;0;;0;;1;0;31;;1;;1;1;3;;1;;;0;0;0;;14;0;;2;5;232;3;3;56;0;1;2;;0;0;;0;0;9;458;0;
11 Abri.;;3;1;1;0;63;;1;0;;0;;2;0;124;;0;;3;0;13;;1;;;0;1;0;;42;0;;22;5;274;1;3;65;0;2;1;;0;0;;1;0;1;630;1;
12 Abri.;;0;0;0;0;12;;0;0;;0;;0;0;66;;0;;1;0;5;;0;;;0;0;0;;12;0;;1;1;59;1;1;17;0;0;0;;0;0;;0;0;0;176;0;
13 Abri.;;1;0;1;0;5;;0;0;;0;;0;0;11;;0;;1;1;3;;0;;;0;0;0;;11;0;;1;0;62;0;1;11;0;0;0;;0;0;;0;0;0;109;0;
14 Abri.;;3;0;0;0;21;;0;0;;0;;0;0;11;;0;;2;1;23;;0;;;0;0;0;;15;0;;11;0;112;1;1;30;0;1;3;;0;0;;0;0;0;235;0;
15 Abri.;;0;0;0;0;9;;0;0;;0;;0;0;5;;0;;0;0;0;;0;;;0;0;0;;3;0;;3;1;23;1;0;11;0;0;0;;0;0;;0;0;0;56;0;
16 Abri.;;0;3;0;0;28;;0;0;;0;;0;0;3;;0;;0;0;3;;0;;;0;0;0;;7;0;;16;0;38;3;0;43;0;1;3;;0;0;;1;0;0;149;1;
17 Abri.;;1;3;0;0;51;;1;0;;0;;0;0;32;;0;;0;0;4;;1;;;0;0;0;;5;0;;58;2;61;3;0;136;0;7;1;;0;0;;0;0;1;367;1;
18 Abri.;;0;3;0;0;48;;1;0;;0;;0;0;51;;0;;0;0;3;;5;;;0;0;0;;9;0;;25;5;37;7;1;140;0;3;4;;0;0;;2;0;0;344;2;
19 Abri.;;2;1;2;0;58;;1;0;;0;;0;0;171;;3;;4;0;8;;1;;;0;0;0;;18;1;;10;3;33;5;0;111;0;1;3;;0;0;;0;0;4;440;3;
20 Abri.;;1;1;1;0;62;;0;0;;0;;0;0;51;;0;;9;0;3;;0;;;0;0;0;;12;0;;3;2;55;9;0;73;0;2;1;;0;0;;0;0;1;286;0;
21 Abri.;;2;1;0;0;49;;0;0;;0;;1;0;90;;0;;3;0;3;;1;;;0;0;0;;18;18;;27;9;99;12;0;163;0;1;15;;0;0;;0;0;7;519;1;
22 Abri.;;1;1;0;0;11;;1;0;;0;;0;0;45;;0;;5;0;5;;1;;;0;0;0;;3;1;;5;2;24;1;0;36;0;1;0;;0;0;;0;0;1;144;0;
23 Abri.;;1;2;0;0;2;;0;0;;0;;0;0;9;;0;;0;0;2;;0;;;0;0;0;;2;0;;5;0;22;0;0;28;0;1;1;;0;0;;0;0;2;77;2;
24 Abri.;;3;4;0;0;5;;0;0;;0;;0;0;7;;0;;0;0;5;;1;;;0;0;0;;3;0;;1;1;20;1;0;29;0;1;1;;0;0;;0;0;1;83;5;
25 Abri.;;0;1;1;0;8;;0;0;;0;;0;0;47;;0;;0;0;1;;3;;;0;0;0;;2;0;;1;5;22;4;0;38;0;3;1;;0;0;;0;0;4;141;5;
26 Abri.;;0;5;0;0;24;;1;0;;0;;1;0;80;;0;;1;0;2;;5;;;0;0;0;;7;0;;5;5;12;4;0;74;0;1;7;;0;0;;0;0;3;237;8;
27 Abri.;;1;0;0;0;29;;1;0;;0;;0;0;165;;0;;3;3;2;;7;;;0;0;0;;11;16;;21;3;32;14;0;270;0;1;3;;0;0;;0;0;4;586;10;
28 Abri.;;1;5;1;0;16;;0;0;;0;;1;0;150;;0;;5;0;1;;3;;;0;1;0;;5;79;;32;3;20;6;0;324;0;1;1;;1;0;;0;0;7;663;22;
29 Abri.;;0;2;0;0;18;;0;0;;0;;0;0;12;;0;;5;0;1;;0;;;0;0;0;;3;7;;5;3;3;4;0;42;0;1;0;;0;0;;1;0;2;109;4;
30 Abri.;;0;11;0;0;2;;0;0;;0;;0;0;1;;0;;0;0;0;;1;;;0;0;0;;1;0;;2;1;6;1;0;13;0;0;1;;0;0;;0;0;3;43;5;
1  May.;;0;1;0;0;1;;0;0;;0;;0;0;1;;0;;0;0;1;;1;;;0;1;0;;1;1;;2;1;3;1;0;7;0;1;0;;0;0;;0;0;0;23;1;
2  May.;;0;2;0;0;11;;0;0;;0;;1;0;16;;0;;3;0;0;;3;;;0;0;0;;10;0;;6;5;14;16;0;73;0;6;3;;0;0;;0;0;5;174;5;
3  May.;;0;8;0;0;8;;2;0;;0;;1;0;68;;2;;7;0;1;;5;;;0;0;0;;28;99;;32;4;30;20;0;348;0;1;13;;1;0;;0;0;5;683;19;
4  May.;;4;16;0;0;3;;1;0;;0;;0;0;28;;1;;3;0;0;;1;;;0;0;0;;12;29;;36;3;38;27;0;236;0;5;0;;0;0;;0;0;5;448;14;
5  May.;;2;2;0;0;2;;1;0;;0;;1;0;16;;0;;3;0;0;;1;;;0;0;0;;8;14;;22;7;19;22;1;88;0;0;0;;0;0;;0;0;4;213;5;
6  May.;;1;7;0;0;3;;0;0;;0;;0;0;11;;0;;1;0;2;;0;;;0;1;0;;8;13;;13;1;9;9;0;64;0;1;0;;0;0;;0;0;1;145;4;
7  May.;;0;3;0;0;0;;0;0;;0;;0;0;1;;0;;0;0;0;;0;;;0;0;0;;1;1;;1;2;2;1;0;4;0;0;0;;0;0;;0;0;0;16;3;
